hour min second price      volume
  9 44 53    40.3000      100
  9 44 53    40.3000      100
  9 44 53    40.3000      100
  9 44 53    40.3000      100
  9 44 53    40.3000      100
  9 44 53    40.3000      100
  9 44 53    40.2800      100
  9 44 58    40.3192      100
  9 45 00    40.2800      100
  9 45 00    40.2800      100
  9 45 00    40.2700      100
  9 45 00    40.2700      100
  9 45 00    40.2700      100
  9 45 00    40.2700      100
  9 45 00    40.2700      100
  9 45 00    40.2600      100
  9 45 00    40.2600      100
  9 45 00    40.2600      100
  9 45 00    40.2600      100
  9 45 00    40.2600      100
  9 45 01    40.2600      300
  9 45 01    40.2400      200
  9 45 01    40.2400      200
  9 45 01    40.2400      100
  9 45 01    40.2600      100
  9 45 01    40.2600      100
  9 45 02    40.2600      200
  9 45 02    40.2600      100
  9 45 02    40.2600      100
  9 45 07    40.2500      100
  9 45 07    40.2600      100
  9 45 07    40.2600      100
  9 45 07    40.2600      200
  9 45 07    40.2600      100
  9 45 10    40.2400      100
  9 45 11    40.2300      200
  9 45 17    40.2300      100
  9 45 17    40.2300      100
  9 45 17    40.2300      100
  9 45 17    40.2300      100
  9 45 17    40.2300      100
  9 45 21    40.2200      100
  9 45 23    40.2400      200
  9 45 23    40.2500      100
  9 45 24    40.2500      200
  9 45 24    40.2500      100
  9 45 26    40.2500      100
  9 45 27    40.2200      100
  9 45 27    40.2200      300
  9 45 27    40.2200      100
  9 45 28    40.2300      100
  9 45 28    40.2300      200
  9 45 28    40.2300      100
  9 45 28    40.2300      100
  9 45 28    40.2400      100
  9 45 29    40.2100      100
  9 45 30    40.2100      100
  9 45 30    40.2100      100
  9 45 30    40.2100      100
  9 45 30    40.2100      100
  9 45 31    40.2100      100
  9 45 39    40.2200      100
  9 45 39    40.2100      100
  9 45 42    40.2100      100
  9 45 42    40.2100      100
  9 45 42    40.2100      100
  9 45 42    40.2100      100
  9 45 42    40.2100      100
  9 45 42    40.2000      100
  9 45 42    40.2000      100
  9 45 42    40.2100      100
  9 45 42    40.2000      100
  9 45 43    40.2000      100
  9 45 43    40.2300      100
  9 45 43    40.2300      100
  9 45 43    40.2300      100
  9 45 43    40.2300      100
  9 45 43    40.2100      100
  9 45 49    40.1600      100
  9 45 50    40.1600      100
  9 45 50    40.1500      100
  9 45 50    40.1500      100
  9 45 50    40.1600      100
  9 45 51    40.1200      100
  9 45 51    40.1400      100
  9 45 51    40.1400      100
  9 45 51    40.1500      100
  9 45 52    40.1200      100
  9 45 52    40.1200      100
  9 45 52    40.1200      100
  9 45 53    40.1200      100
  9 45 53    40.1200      100
  9 45 53    40.1200      100
  9 45 53    40.1200      100
  9 45 56    40.1300      100
  9 45 59    40.1300      100
  9 45 59    40.1200      100
  9 46 00    40.1200      100
  9 46 00    40.1600      100
  9 46 04    40.1600      100
  9 46 04    40.1600      100
  9 46 04    40.1600      100
  9 46 04    40.1600      200
  9 46 04    40.1400      100
  9 46 05    40.1400      100
  9 46 05    40.1700      100
  9 46 05    40.1600      100
  9 46 06    40.1700      200
  9 46 06    40.1700      100
  9 46 06    40.1700      100
  9 46 06    40.1700      100
  9 46 06    40.1700      100
  9 46 07    40.1700      100
  9 46 07    40.1700      300
  9 46 07    40.1700      100
  9 46 07    40.1700      100
  9 46 07    40.1800      100
  9 46 07    40.1800      100
  9 46 07    40.1800      200
  9 46 07    40.2100      100
  9 46 08    40.1800      200
  9 46 08    40.1800      100
  9 46 08    40.2100      100
  9 46 08    40.1700      100
  9 46 08    40.2100      100
  9 46 10    40.1900      100
  9 46 10    40.1900      100
  9 46 10    40.2100      100
  9 46 10    40.2100      100
  9 46 10    40.2100      100
  9 46 15    40.2300      100
  9 46 24    40.2600      100
  9 46 24    40.2600      100
  9 46 24    40.2600      100
  9 46 24    40.2900      100
  9 46 24    40.2900      100
  9 46 24    40.2900      100
  9 46 28    40.2900      100
  9 46 30    40.3100      100
  9 46 30    40.3200      100
  9 46 32    40.3000      100
  9 46 33    40.2900      100
  9 46 33    40.2900      100
  9 46 33    40.3300      200
  9 46 35    40.3500      300
  9 46 35    40.3500      600
  9 46 36    40.3500      200
  9 46 36    40.3100      100
  9 46 36    40.3500      100
  9 46 36    40.3200      100
  9 46 37    40.3400      100
  9 46 37    40.3600      100
  9 46 37    40.3600      100
  9 46 40    40.3700      100
  9 46 42    40.3900      900
  9 46 43    40.3900      360
  9 46 43    40.4000      400
  9 46 43    40.4000      100
  9 46 45    40.4000      300
  9 46 45    40.4000      100
  9 46 45    40.4000      100
  9 46 45    40.4100      500
  9 46 45    40.4100      200
  9 46 46    40.4100      300
  9 46 46    40.3900      100
  9 46 46    40.3900      400
  9 46 46    40.3900      200
  9 46 46    40.3800      300
  9 46 46    40.3800      100
  9 46 46    40.4100      300
  9 46 46    40.4100      200
  9 46 46    40.4100      100
  9 46 46    40.4100      200
  9 46 46    40.4200      100
  9 46 46    40.3800     1000
  9 46 46    40.4100      200
  9 46 47    40.4200      300
  9 46 47    40.4100      100
  9 46 47    40.3800      300
  9 46 47    40.4000      200
  9 46 47    40.4100      300
  9 46 47    40.4100      100
  9 46 47    40.4100      100
  9 46 47    40.4100      300
  9 46 47    40.4200      100
  9 46 47    40.4200      100
  9 46 48    40.4200      100
  9 46 48    40.4000      100
  9 46 48    40.4000      200
  9 46 48    40.4000      100
  9 46 48    40.4000      100
  9 46 48    40.4200      100
  9 46 49    40.4000      100
  9 46 49    40.4000      100
  9 46 49    40.4200      500
  9 46 49    40.4156      900
  9 46 50    40.4200      200
  9 46 50    40.4200      800
  9 46 50    40.4000      200
  9 46 50    40.4000      200
  9 46 51    40.3900      300
  9 46 51    40.4000      200
  9 46 51    40.4000      400
  9 46 51    40.4000      100
  9 46 51    40.3900      600
  9 46 51    40.4000      100
  9 46 51    40.4200      800
  9 46 51    40.4300      100
  9 46 51    40.4400      100
  9 46 51    40.4300      300
  9 46 51    40.4300      100
  9 46 51    40.4300      100
  9 46 51    40.4300      200
  9 46 51    40.4300      100
  9 46 51    40.4300      100
  9 46 51    40.4300      100
  9 46 51    40.4001     1000
  9 46 51    40.4096      123
  9 46 52    40.4400      200
  9 46 52    40.4500      100
  9 46 53    40.4500      100
  9 46 53    40.4500      100
  9 46 53    40.4500      100
  9 46 53    40.4500      100
  9 46 53    40.4500      100
  9 46 53    40.4500      100
  9 46 53    40.4500      100
  9 46 53    40.4500      100
  9 46 53    40.4500      100
  9 46 54    40.4600      200
  9 46 54    40.4600      100
  9 46 54    40.4700      100
  9 46 54    40.4700      100
  9 46 54    40.4700      200
  9 46 54    40.4500      300
  9 46 54    40.4500      200
  9 46 56    40.4500      600
  9 46 57    40.4600      200
  9 46 57    40.4600      100
  9 46 57    40.4500      300
  9 46 57    40.4600      100
  9 46 57    40.4600      100
  9 46 58    40.4600      100
  9 46 58    40.4600      100
  9 46 58    40.4600      100
  9 46 58    40.4600      100
  9 46 59    40.4800      500
  9 46 59    40.4800     1000
  9 47 00    40.4620      150
  9 47 02    40.4800      200
  9 47 02    40.4900      600
  9 47 02    40.4900     1300
  9 47 02    40.5000      200
  9 47 02    40.4900      200
  9 47 02    40.5100     1000
  9 47 02    40.5100      100
  9 47 02    40.5100      100
  9 47 02    40.5100      200
  9 47 02    40.5200      600
  9 47 02    40.5200      574
  9 47 02    40.5200      300
  9 47 02    40.5200      500
  9 47 02    40.5200      200
  9 47 02    40.5300      100
  9 47 02    40.5400     1000
  9 47 02    40.5500      200
  9 47 03    40.5500      100
  9 47 03    40.5600      100
  9 47 03    40.5700      100
  9 47 03    40.5700      100
  9 47 03    40.5700      100
  9 47 03    40.5700      100
  9 47 03    40.5700      100
  9 47 03    40.5700      100
  9 47 03    40.5700      200
  9 47 03    40.5700      300
  9 47 04    40.5800      100
  9 47 04    40.5800      100
  9 47 04    40.5800      100
  9 47 04    40.5800      100
  9 47 04    40.5800      100
  9 47 05    40.5790      100
  9 47 05    40.5500      200
  9 47 06    40.5800     1550
  9 47 07    40.5468      350
  9 47 10    40.5700      100
  9 47 10    40.5700      100
  9 47 10    40.5800      200
  9 47 10    40.5800     1026
  9 47 10    40.6000      100
  9 47 10    40.6000      100
  9 47 11    40.6100      100
  9 47 11    40.6100      200
  9 47 11    40.6200      100
  9 47 11    40.6200      100
  9 47 11    40.6200      900
  9 47 12    40.5750      120
  9 47 12    40.6200      100
  9 47 12    40.6300      200
  9 47 12    40.6300      100
  9 47 13    40.6300      100
  9 47 13    40.6400      100
  9 47 16    40.6400      100
  9 47 16    40.6400      200
  9 47 21    40.6500      900
  9 47 24    40.6500      100
  9 47 24    40.6446      100
  9 47 29    40.6500      200
  9 47 30    40.6500      100
  9 47 30    40.6400      800
  9 47 30    40.6400      300
  9 47 32    40.6600      100
  9 47 32    40.6600      100
  9 47 32    40.6600      800
  9 47 32    40.6600      100
  9 47 33    40.6600      100
  9 47 33    40.6600      200
  9 47 33    40.6600      200
  9 47 33    40.6600      100
  9 47 33    40.6600      100
  9 47 33    40.6600      200
  9 47 33    40.6700      100
  9 47 33    40.6600      300
  9 47 36    40.6700      100
  9 47 36    40.6700      100
  9 47 38    40.6600      200
  9 47 38    40.6600      100
  9 47 39    40.6600      100
  9 47 39    40.6600      200
  9 47 40    40.6600      300
  9 47 40    40.6600      100
  9 47 40    40.6600      100
  9 47 40    40.6600      100
  9 47 41    40.6500      100
  9 47 41    40.6500      600
  9 47 41    40.6500      500
  9 47 41    40.6400      100
  9 47 41    40.6500      300
  9 47 41    40.6600      100
  9 47 41    40.6600      100
  9 47 41    40.6400      100
  9 47 41    40.6400     1600
  9 47 41    40.6300      100
  9 47 41    40.6300      100
  9 47 41    40.6400      500
  9 47 41    40.6400      300
  9 47 41    40.6400      600
  9 47 41    40.6400      500
  9 47 41    40.6400      300
  9 47 41    40.6300      300
  9 47 41    40.6400     1700
  9 47 41    40.6400      400
  9 47 42    40.6400      100
  9 47 42    40.6400      100
  9 47 42    40.6300      100
  9 47 42    40.6300      100
  9 47 42    40.6200      500
  9 47 42    40.6200      200
  9 47 42    40.6400      600
  9 47 42    40.6300      400
  9 47 42    40.6300      100
  9 47 42    40.6400      100
  9 47 42    40.5900      300
  9 47 42    40.5900      100
  9 47 42    40.6300      100
  9 47 42    40.6300      100
  9 47 42    40.6400     1600
  9 47 42    40.5900      100
  9 47 42    40.6300      200
  9 47 42    40.6300      100
  9 47 42    40.5800      100
  9 47 42    40.6400      200
  9 47 43    40.6300      100
  9 47 45    40.6300      900
  9 47 46    40.6300      200
  9 47 46    40.5800      100
  9 47 46    40.5800      100
  9 47 47    40.6300      700
  9 47 47    40.5890      100
  9 47 53    40.5900      100
  9 47 53    40.6100      100
  9 47 53    40.6200      100
  9 47 53    40.6100      200
  9 47 53    40.6300      100
  9 47 53    40.6300     2100
  9 47 53    40.6300      200
  9 47 54    40.6400      100
  9 47 54    40.6300      200
  9 47 54    40.6500      100
  9 47 54    40.6500      200
  9 47 59    40.6715      300
  9 47 59    40.6700      100
  9 47 59    40.6715      500
  9 48 00    40.6800      100
  9 48 00    40.6800      100
  9 48 00    40.6800      100
  9 48 00    40.6800      100
  9 48 00    40.6800      200
  9 48 01    40.6900      200
  9 48 01    40.6900      100
  9 48 01    40.6900      400
  9 48 01    40.7000     1800
  9 48 01    40.6700      500
  9 48 01    40.6900      100
  9 48 02    40.7000      500
  9 48 02    40.7000      200
  9 48 02    40.6900      100
  9 48 02    40.6900      100
  9 48 03    40.7000     6000
  9 48 04    40.7000     2400
  9 48 04    40.6800      100
  9 48 04    40.6800      200
  9 48 04    40.6800      100
  9 48 05    40.6800      100
  9 48 06    40.6900      200
  9 48 06    40.7000      200
  9 48 07    40.6800      100
  9 48 08    40.7000      100
  9 48 08    40.7000      100
  9 48 08    40.7000      200
  9 48 08    40.7000     3800
  9 48 09    40.6900      300
  9 48 09    40.6900      100
  9 48 09    40.6900      600
  9 48 09    40.6900      200
  9 48 09    40.6900      100
  9 48 10    40.6900      100
  9 48 10    40.6900      100
  9 48 10    40.6800     1000
  9 48 10    40.6800      100
  9 48 11    40.7000      900
  9 48 11    40.6800      100
  9 48 11    40.6950      100
  9 48 11    40.6800      100
  9 48 11    40.6800      100
  9 48 11    40.6800      100
  9 48 11    40.6800     1200
  9 48 12    40.6800      300
  9 48 12    40.6700      400
  9 48 12    40.6600      100
  9 48 12    40.6600      100
  9 48 12    40.6600      400
  9 48 12    40.6800      200
  9 48 12    40.6800      200
  9 48 13    40.6600      400
  9 48 13    40.6600      200
  9 48 17    40.6800      100
  9 48 17    40.6800      200
  9 48 21    40.6400      100
  9 48 21    40.6500      300
  9 48 21    40.6500      200
  9 48 21    40.6500      100
  9 48 21    40.6400      100
  9 48 21    40.6400      100
  9 48 22    40.6400      100
  9 48 22    40.6400      100
  9 48 25    40.6400      100
  9 48 26    40.6400      100
  9 48 26    40.6200      200
  9 48 26    40.6400      200
  9 48 26    40.6200      100
  9 48 26    40.6200      100
  9 48 26    40.6400      100
  9 48 27    40.6400      100
  9 48 27    40.6532      100
  9 48 28    40.6000      100
  9 48 28    40.6000      100
  9 48 28    40.6000      100
  9 48 28    40.6000      100
  9 48 28    40.6000      100
  9 48 28    40.6000      100
  9 48 28    40.6000      100
  9 48 31    40.5900      100
  9 48 31    40.6100      100
  9 48 31    40.6000      300
  9 48 31    40.6000      200
  9 48 31    40.6000      100
  9 48 31    40.6000      300
  9 48 31    40.5900      300
  9 48 33    40.6400      200
  9 48 33    40.6500      100
  9 48 33    40.6400      200
  9 48 33    40.6400      100
  9 48 33    40.6400      300
  9 48 35    40.6110      320
  9 48 38    40.6000      300
  9 48 39    40.6000      100
  9 48 41    40.6400      100
  9 48 46    40.6400      100
  9 48 48    40.6320     1000
  9 48 48    40.6000      700
  9 48 51    40.6000      100
  9 48 51    40.6000      100
  9 48 51    40.6000      100
  9 48 51    40.6000      100
  9 48 51    40.6100      100
  9 48 51    40.6000      100
  9 48 51    40.6000      100
  9 48 51    40.5700      100
  9 48 51    40.6100      100
  9 48 51    40.6000      100
  9 48 51    40.6000      100
