year mom day ibm vw ew sp M T W R F
1981 6 8 -0.002141 -6e-05 -8.9e-05 0.000151 1 0 0 0 0
1981 6 9 -0.015021 -0.002745 -0.003319 -0.002042 0 1 0 0 0
1981 6 10 0.006536 0.002763 0.001876 0.002652 0 0 1 0 0
1981 6 11 0.021645 0.010615 0.00827 0.010807 0 0 0 1 0
1981 6 12 0.006356 2.4e-05 0.003869 -0.001944 0 0 0 0 1
1981 6 15 0.008421 0.000722 0.001707 0.000899 1 0 0 0 0
1981 6 16 -0.016701 -0.010991 -0.008553 -0.010927 0 1 0 0 0
1981 6 17 -0.006369 0.007581 0.000689 0.008854 0 0 1 0 0
1981 6 18 -0.014957 -0.01109 -0.004752 -0.012601 0 0 0 1 0
1981 6 19 -0.002169 0.004701 0.00258 0.004786 0 0 0 0 1
1981 6 22 0.01087 -0.00189 -0.001013 -0.002419 1 0 0 0 0
1981 6 23 0.021505 0.009788 0.003547 0.01061 0 1 0 0 0
1981 6 24 0.002105 -0.004821 -0.001183 -0.005174 0 0 1 0 0
1981 6 25 -0.008403 0.002023 0.001235 0.001131 0 0 0 1 0
1981 6 26 -0.004237 -0.000993 0.000481 -0.001882 0 0 0 0 1
1981 6 29 -0.014894 -0.006285 -0.005352 -0.005054 1 0 0 0 0
1981 6 30 0 -0.005766 -0.007092 -0.005156 0 1 0 0 0
1981 7 1 -0.017279 -0.0092 -0.006769 -0.010975 0 0 1 0 0
1981 7 2 0 -0.009134 -0.006941 -0.008708 0 0 0 1 0
1981 7 6 0.002198 -0.010875 -0.0139 -0.009873 1 0 0 0 0
1981 7 7 0 0.003934 -0.004077 0.00683 0 1 0 0 0
1981 7 8 -0.006579 0.001408 -0.000875 0.000624 0 0 1 0 0
1981 7 9 0 0.007225 0.006533 0.007637 0 0 0 1 0
1981 7 10 -0.004415 0.001407 0.004753 0.000541 0 0 0 0 1
1981 7 13 -0.008869 0.001765 0.001068 0.002087 1 0 0 0 0
1981 7 14 0.017897 -5.2e-05 -0.004419 7.7e-05 0 1 0 0 0
1981 7 15 -0.004396 0.004353 0.004426 0.004628 0 0 1 0 0
1981 7 16 0 0.002666 0.003234 0.000691 0 0 0 1 0
1981 7 17 -0.00883 0.003401 0.00429 0.003222 0 0 0 0 1
1981 7 20 -0.013363 -0.014928 -0.012409 -0.015601 1 0 0 0 0
1981 7 21 0.002257 -0.004033 -0.008818 -0.002952 0 1 0 0 0
1981 7 22 -0.006757 -0.007963 -0.00373 -0.009428 0 0 1 0 0
1981 7 23 -0.004535 0.001569 -0.002009 0.002124 0 0 0 1 0
1981 7 24 0.002278 0.008449 0.006128 0.00832 0 0 0 0 1
1981 7 27 0.011364 0.008607 0.004585 0.01121 1 0 0 0 0
1981 7 28 -0.004494 -0.005179 -0.002349 -0.005851 0 1 0 0 0
1981 7 29 0 0.000213 0.001375 0.000155 0 0 1 0 0
1981 7 30 0.018059 0.005793 0.004231 0.006581 0 0 0 1 0
1981 7 31 -0.004435 0.007548 0.006598 0.006999 0 0 0 0 1
1981 8 3 0.006682 -0.003015 -0.004029 -0.003361 1 0 0 0 0
1981 8 4 0.030973 0.004592 -0.001022 0.005365 0 1 0 0 0
1981 8 5 0.002146 0.011534 0.004818 0.011358 0 0 1 0 0
1981 8 6 -0.010964 0.0019 0.002897 -0.000226 0 0 0 1 0
1981 8 7 0.002198 -0.004091 -0.000992 -0.00671 0 0 0 0 1
1981 8 10 0.015351 0.003865 -0.002715 0.005996 1 0 0 0 0
1981 8 11 0.015119 0.009365 0.003655 0.009884 0 1 0 0 0
1981 8 12 -0.014894 -0.001859 0.001574 -0.003362 0 0 1 0 0
1981 8 13 0.006479 0.001658 0.001113 0.000825 0 0 0 1 0
1981 8 14 -0.004292 -0.006128 -0.001653 -0.00764 0 0 0 0 1
1981 8 17 -0.021552 -0.009513 -0.009274 -0.009586 1 0 0 0 0
1981 8 18 -0.002203 -0.010305 -0.011368 -0.008459 0 1 0 0 0
1981 8 19 0.006623 0.002557 0.000867 0.002921 0 0 1 0 0
1981 8 20 0.004386 0.002085 0.001276 0.001533 0 0 0 1 0
1981 8 21 -0.00655 -0.009569 -0.004934 -0.011171 0 0 0 0 1
1981 8 24 -0.017582 -0.029356 -0.024918 -0.028863 1 0 0 0 0
1981 8 25 0 -0.004499 -0.014809 -0.002948 0 1 0 0 0
1981 8 26 -0.006711 -0.000887 -0.001153 -0.001359 0 0 1 0 0
1981 8 27 -0.004505 -0.010093 -0.007406 -0.011604 0 0 0 1 0
1981 8 28 0.011312 0.005075 0.002521 0.004615 0 0 0 0 1
1981 8 31 -0.013423 -0.010809 -0.008037 -0.010397 1 0 0 0 0
1981 9 1 0.015873 0.002002 -0.005972 0.001873 0 1 0 0 0
1981 9 2 -0.004464 0.003102 0.001611 0.003821 0 0 1 0 0
1981 9 3 -0.020179 -0.019326 -0.014412 -0.01822 0 0 0 1 0
1981 9 4 -0.011442 -0.009657 -0.011171 -0.00965 0 0 0 0 1
1981 9 8 0 -0.020092 -0.02423 -0.017407 0 1 0 0 0
1981 9 9 0.002315 0.002472 -0.00085 0.00356 0 0 1 0 0
1981 9 10 0.011547 0.015637 0.012588 0.014696 0 0 0 1 0
1981 9 11 0.018265 0.012248 0.012604 0.012236 0 0 0 0 1
1981 9 14 0.002242 -0.007383 -0.000627 -0.007812 1 0 0 0 0
1981 9 15 -0.006711 -0.006113 -0.001236 -0.007376 0 1 0 0 0
1981 9 16 -0.011261 -0.008393 -0.009426 -0.007514 0 0 1 0 0
1981 9 17 -0.013667 -0.01488 -0.011121 -0.01447 0 0 0 1 0
1981 9 18 -0.002309 -0.008532 -0.008694 -0.007597 0 0 0 0 1
1981 9 21 0.016204 0.005804 -0.001261 0.008429 1 0 0 0 0
1981 9 22 -0.009112 -0.004169 -0.003499 -0.004777 0 1 0 0 0
1981 9 23 0.002299 -0.01164 -0.019554 -0.008828 0 0 1 0 0
1981 9 24 0.002294 -0.00372 -0.00109 -0.005534 0 0 0 1 0
1981 9 25 -0.018307 -0.023981 -0.029879 -0.019477 0 0 0 0 1
1981 9 28 0.02331 0.020669 -0.00199 0.024475 1 0 0 0 0
1981 9 29 -0.031891 0.008653 0.021249 0.003549 0 1 0 0 0
1981 9 30 0.018824 0.002953 0.007932 0.00207 0 0 1 0 0
1981 10 1 -0.002309 0.008005 0.007773 0.007747 0 0 0 1 0
1981 10 2 0.018519 0.020421 0.017778 0.019474 0 0 0 0 1
1981 10 5 0.002273 0.003232 0.007703 0.001257 1 0 0 0 0
1981 10 6 -0.015873 -0.000707 0.001499 -0.001004 0 1 0 0 0
1981 10 7 0.013825 0.01594 0.014446 0.016082 0 0 1 0 0
1981 10 8 0.009091 0.009239 0.011411 0.008243 0 0 0 1 0
1981 10 9 0.006757 -0.004805 0.003595 -0.007031 0 0 0 0 1
1981 10 12 -0.006711 -0.001845 0.001346 -0.001976 1 0 0 0 0
1981 10 13 -0.031532 -0.001739 0.000686 -0.003548 0 1 0 0 0
1981 10 14 -0.023256 -0.015605 -0.010116 -0.016393 0 0 1 0 0
1981 10 15 -0.004762 0.005802 0.001334 0.00766 0 0 0 1 0
1981 10 16 -0.019139 -0.003079 0.001091 -0.004344 0 0 0 0 1
1981 10 19 0 -0.001684 -0.003072 -0.001762 1 0 0 0 0
1981 10 20 0.007317 0.010211 0.004909 0.010926 0 1 0 0 0
1981 10 21 -0.004843 -0.000811 0.002378 -0.001497 0 0 1 0 0
1981 10 22 -0.004866 -0.002921 -0.003382 -0.00383 0 0 0 1 0
1981 10 23 -0.002445 -0.007363 -0.003556 -0.008693 0 0 0 0 1
1981 10 26 -0.007353 -0.003816 -0.005711 -0.00371 1 0 0 0 0
1981 10 27 0.002469 0.009713 0.006208 0.009563 0 1 0 0 0
1981 10 28 -0.024631 0.002156 0.003679 0.001341 0 0 1 0 0
1981 10 29 -0.010101 -0.003662 -0.001593 -0.003265 0 0 0 1 0
1981 10 30 0.05102 0.022452 0.011352 0.02377 0 0 0 0 1
1981 11 2 0.029126 0.01957 0.012153 0.018952 1 0 0 0 0
1981 11 3 0 0.005292 0.005335 0.004831 0 1 0 0 0
1981 11 4 0.004434 0.001319 0.003153 -0.000481 0 0 1 0 0
1981 11 5 -0.016706 -0.006345 0.000242 -0.00962 0 0 0 1 0
1981 11 6 -0.012136 -0.004461 -0.00026 -0.007042 0 0 0 0 1
1981 11 9 0.014742 0.003983 -0.000776 0.005054 1 0 0 0 0
1981 11 10 0.012107 -0.003454 -0.001112 -0.004785 0 1 0 0 0
1981 11 11 0.004785 0.001967 6.8e-05 0.001793 0 0 1 0 0
1981 11 12 0.004762 0.002526 0.00362 0.002197 0 0 0 1 0
1981 11 13 -0.021327 -0.011724 -0.003051 -0.012339 0 0 0 0 1
1981 11 16 -0.012107 -0.012648 -0.013511 -0.011753 1 0 0 0 0
1981 11 17 0 0.006024 -0.000953 0.007568 0 1 0 0 0
1981 11 18 -0.012255 -0.004245 -0.001175 -0.007346 0 0 1 0 0
1981 11 19 0 0.004754 -0.001463 0.003742 0 0 0 1 0
1981 11 20 0.004963 0.009218 0.00675 0.008284 0 0 0 0 1
1981 11 23 -0.002469 -0.000639 -0.00174 -0.000904 1 0 0 0 0
1981 11 24 0.034653 0.013284 0.003278 0.015707 0 1 0 0 0
1981 11 25 0.007177 0.004014 0.004682 0.004372 0 0 1 0 0
1981 11 27 0.035629 0.008301 0.004781 0.008384 0 0 0 0 1
1981 11 30 0 0.008655 0.001332 0.010073 1 0 0 0 0
1981 12 1 -0.006881 -0.002074 -0.00217 -0.001979 0 1 0 0 0
1981 12 2 -0.020785 -0.010127 -0.004439 -0.011182 0 0 1 0 0
1981 12 3 0.018868 0.003654 -1e-04 0.003449 0 0 0 1 0
1981 12 4 0.011574 0.007177 0.005943 0.009111 0 0 0 0 1
1981 12 7 -0.020595 -0.007691 -0.00607 -0.008475 1 0 0 0 0
1981 12 8 -0.004673 -0.004707 -0.008626 -0.002956 0 1 0 0 0
1981 12 9 0.011737 0.005379 0.001025 0.005288 0 0 1 0 0
1981 12 10 0.013921 0.002165 0.001404 0.001833 0 0 0 1 0
1981 12 11 -0.004577 -0.005614 -0.000351 -0.006205 0 0 0 0 1
1981 12 14 -0.018391 -0.01571 -0.01308 -0.01721 1 0 0 0 0
1981 12 15 0.004684 0.000979 -0.001064 0.00171 0 1 0 0 0
1981 12 16 0.009324 -0.003297 -0.000272 -0.004635 0 0 1 0 0
1981 12 17 0.030023 0.004338 0.002969 0.005718 0 0 0 1 0
1981 12 18 0.017937 0.006622 0.0066 0.007147 0 0 0 0 1
1981 12 21 -0.006608 -0.004299 -0.004032 -0.005323 1 0 0 0 0
1981 12 22 0.008869 -0.003568 -0.00276 -0.00373 0 1 0 0 0
1981 12 23 -0.013187 -0.003379 -8.9e-05 -0.004639 0 0 1 0 0
1981 12 24 0.01559 0.002517 0.004243 0.00188 0 0 0 1 0
1981 12 28 -0.008772 -0.002523 -0.003513 -0.002203 1 0 0 0 0
1981 12 29 -0.00885 -0.005277 -0.00504 -0.004907 0 1 0 0 0
1981 12 30 0.022321 0.004195 0.002631 0.005178 0 0 1 0 0
1981 12 31 -0.00655 0.003595 0.009347 0.002044 0 0 0 1 0
1982 1 4 0.024176 0.001815 0.003871 0.00155 1 0 0 0 0
1982 1 5 -0.021459 -0.02024 -0.01199 -0.021916 0 1 0 0 0
1982 1 6 -0.004386 -0.007796 -0.006036 -0.007247 0 0 1 0 0
1982 1 7 0 -0.002601 0.001057 -0.002098 0 0 0 1 0
1982 1 8 0 0.005064 0.006336 0.005213 0 0 0 0 1
1982 1 11 0 -0.023052 -0.014481 -0.02317 1 0 0 0 0
1982 1 12 0.013216 -0.004801 -0.00853 -0.00411 0 1 0 0 0
1982 1 13 -0.002174 -0.012786 -0.007137 -0.01221 0 0 1 0 0
1982 1 14 0.026144 0.005155 0.00062 0.005745 0 0 0 1 0
1982 1 15 0.014862 0.006503 0.005698 0.006837 0 0 0 0 1
1982 1 18 0.035565 0.005949 0.000309 0.007651 1 0 0 0 0
1982 1 19 -0.014141 -0.009173 -0.00274 -0.010664 0 1 0 0 0
1982 1 20 0.008197 -0.006159 -0.001838 -0.006036 0 0 1 0 0
1982 1 21 0.01626 0.002781 0.002282 0.004164 0 0 0 1 0
1982 1 22 -0.014 -0.003748 4.1e-05 -0.003197 0 0 0 0 1
1982 1 25 0.006085 -0.00315 -0.008679 0.00026 1 0 0 0 0
1982 1 26 -0.004032 -0.002032 -0.001083 -0.001906 0 1 0 0 0
1982 1 27 0.01417 0.004333 0.000476 0.004775 0 0 1 0 0
1982 1 28 0.027944 0.026346 0.015819 0.027475 0 0 0 1 0
1982 1 29 -0.01165 0.011783 0.010585 0.012445 0 0 0 0 1
1982 2 1 -0.015717 -0.018227 -0.009082 -0.021761 1 0 0 0 0
1982 2 2 0.005988 0.003226 0.002008 0.001953 0 1 0 0 0
1982 2 3 -0.003968 -0.008966 -0.000896 -0.012965 0 0 1 0 0
1982 2 4 0.021673 -0.001228 -0.001659 -0.000515 0 0 0 1 0
1982 2 5 0 0.007908 0.006695 0.007215 0 0 0 0 1
1982 2 8 -0.027668 -0.021616 -0.01614 -0.022429 1 0 0 0 0
1982 2 9 -0.002033 -0.008727 -0.011036 -0.008288 0 1 0 0 0
1982 2 10 0.008147 0.006623 0.002091 0.008621 0 0 1 0 0
1982 2 11 -0.010101 -0.001039 -0.00191 -0.002006 0 0 0 1 0
1982 2 12 -0.004082 -0.00024 0.001375 -0.000437 0 0 0 0 1
1982 2 16 0.020492 -0.004047 -0.008116 -0.002798 0 1 0 0 0
1982 2 17 0 -0.001421 -0.000191 -0.003244 0 0 1 0 0
1982 2 18 0.008032 0.001092 -0.001243 0.001143 0 0 0 1 0
1982 2 19 -0.005976 -0.004235 -0.003332 -0.005271 0 0 0 0 1
1982 2 22 -0.032064 -0.012255 -0.00687 -0.014397 1 0 0 0 0
1982 2 23 0.008282 -0.001675 -0.008903 -0.000717 0 1 0 0 0
1982 2 24 0.01848 0.014707 0.004848 0.017577 0 0 1 0 0
1982 2 25 -0.006048 -0.000178 0.005006 -0.002291 0 0 0 1 0
1982 2 26 0.004057 -0.00142 -0.001033 -0.000883 0 0 0 0 1
1982 3 1 0.00404 0.003082 0.001837 0.001768 1 0 0 0 0
1982 3 2 -0.018109 -0.003917 -0.000297 -0.00556 0 1 0 0 0
1982 3 3 -0.018443 -0.015076 -0.013196 -0.015619 0 0 1 0 0
1982 3 4 -0.012526 -0.010252 -0.012772 -0.009376 0 0 0 1 0
1982 3 5 -0.010571 -0.006605 -0.011709 -0.004914 0 0 0 0 1
1982 3 8 -0.017094 -0.016472 -0.014627 -0.018292 1 0 0 0 0
1982 3 9 0.019565 0.007801 -0.005562 0.013881 0 1 0 0 0
1982 3 10 0.006397 0.005902 0.004936 0.005329 0 0 1 0 0
1982 3 11 -0.012712 -0.001073 -0.00036 -0.000457 0 0 0 1 0
1982 3 12 -0.006438 -0.008048 -0.006075 -0.006858 0 0 0 0 1
1982 3 15 0.017279 0.005341 -0.00077 0.007734 1 0 0 0 0
1982 3 16 -0.025478 -0.000355 0.003154 -0.001553 0 1 0 0 0
1982 3 17 0 -0.001134 0.001035 -0.00183 0 0 1 0 0
1982 3 18 0.008715 0.011965 0.010718 0.011184 0 0 0 1 0
1982 3 19 -0.00432 0.003307 0.007766 0.002811 0 0 0 0 1
1982 3 22 0.02603 0.01961 0.013685 0.019528 1 0 0 0 0
1982 3 23 0.006342 0.006242 0.006814 0.006917 0 1 0 0 0
1982 3 24 -0.006303 -0.004174 0.001247 -0.005108 0 0 1 0 0
1982 3 25 0.010571 0.003315 0.005279 0.002124 0 0 0 1 0
1982 3 26 -0.012552 -0.008676 -0.001519 -0.011218 0 0 0 0 1
1982 3 29 0.014831 0.001628 0.001027 0.003216 1 0 0 0 0
1982 3 30 0.008351 0.000533 0.000451 -0.000267 0 1 0 0 0
1982 3 31 -0.010352 -0.001709 0.001469 -0.002761 0 0 1 0 0
1982 4 1 0.020921 0.014202 0.008742 0.016345 0 0 0 1 0
1982 4 2 0.008197 0.010993 0.007001 0.011688 0 0 0 0 1
1982 4 5 0 -0.002765 -7.9e-05 -0.003388 1 0 0 0 0
1982 4 6 0.004065 0.005346 0.00232 0.005491 0 1 0 0 0
1982 4 7 0 0.002005 0.003833 0.000867 0 0 1 0 0
1982 4 8 0.008097 0.006658 0.005094 0.006582 0 0 0 1 0
1982 4 12 -0.002008 -0.001376 -0.001348 -0.001893 1 0 0 0 0
1982 4 13 -0.002012 0.000284 0.001286 -8.6e-05 0 1 0 0 0
1982 4 14 0.02621 -0.001131 -0.000291 -0.001379 0 0 1 0 0
1982 4 15 0.015717 0.003886 0.003522 0.004489 0 0 0 1 0
1982 4 16 -0.001934 0.004895 0.004848 0.003954 0 0 0 0 1
1982 4 19 -0.011628 -0.000636 0.000482 -0.000942 1 0 0 0 0
1982 4 20 -0.007843 -0.009058 -0.002343 -0.010797 0 1 0 0 0
1982 4 21 0.009881 0.002274 0.002334 0.002426 0 0 1 0 0
1982 4 22 0.007828 0.010912 0.006728 0.012703 0 0 0 1 0
1982 4 23 0.021359 0.011268 0.007261 0.012373 0 0 0 0 1
1982 4 26 0.003802 0.004898 0.004248 0.005226 1 0 0 0 0
1982 4 27 -0.013258 -0.008835 -0.002861 -0.010565 0 1 0 0 0
1982 4 28 -0.003839 -0.00535 -0.000642 -0.006271 0 0 1 0 0
1982 4 29 -0.011561 -0.008337 -0.002762 -0.009637 0 0 0 1 0
1982 4 30 0.001949 0.001897 0.003163 0.002669 0 0 0 0 1
1982 5 3 0.003891 0.003199 -0.000141 0.003178 1 0 0 0 0
1982 5 4 0.003876 0.006497 0.004178 0.005565 0 1 0 0 0
1982 5 5 0.005792 0.001432 0.000646 0.001788 0 0 1 0 0
1982 5 6 0.009367 0.008702 0.006632 0.008583 0 0 0 1 0
1982 5 7 -0.001927 0.007749 0.006234 0.006657 0 0 0 0 1
1982 5 10 -0.013514 -0.006786 -0.003303 -0.009124 1 0 0 0 0
1982 5 11 0.007828 0.008798 0.004508 0.008785 0 1 0 0 0
1982 5 12 -0.007767 -0.002766 0.000125 -0.002093 0 0 1 0 0
1982 5 13 -0.003914 -0.005477 6.4e-05 -0.007972 0 0 0 1 0
1982 5 14 0 -0.000694 0.001629 -0.001776 0 0 0 0 1
1982 5 17 -0.011788 -0.010179 -0.006796 -0.011016 1 0 0 0 0
1982 5 18 -0.001988 -0.007713 -0.005974 -0.007454 0 1 0 0 0
1982 5 19 -0.003984 -0.007192 -0.00515 -0.008201 0 0 1 0 0
1982 5 20 0.008 -0.00384 -0.006172 -0.002611 0 0 0 1 0
1982 5 21 -0.005952 0.002203 -0.000505 0.002618 0 0 0 0 1
1982 5 24 -0.005988 -0.000255 -0.002998 -0.00087 1 0 0 0 0
1982 5 25 -0.006024 -0.002511 -0.001177 -0.003398 0 1 0 0 0
1982 5 26 0.00202 -0.012035 -0.010378 -0.011276 0 0 1 0 0
1982 5 27 0 -0.004025 -0.003901 -0.003978 0 0 0 1 0
1982 5 28 -0.008065 -0.002984 0.000797 -0.006923 0 0 0 0 1
1982 6 1 0.004065 -0.003792 -0.006092 -0.001788 0 1 0 0 0
1982 6 2 0.004049 0.002981 0.000542 0.003223 0 0 1 0 0
1982 6 3 -0.008065 -0.002115 -0.002048 -0.001607 0 0 0 1 0
1982 6 4 -0.020325 -0.014892 -0.009537 -0.015823 0 0 0 0 1
1982 6 7 -0.004149 -0.001151 -0.005511 0.000273 1 0 0 0 0
1982 6 8 -0.029167 -0.004256 -0.004107 -0.00445 0 1 0 0 0
1982 6 9 -0.002146 -0.006606 -0.009149 -0.005838 0 0 1 0 0
1982 6 10 0.010753 0.004335 0.00044 0.005689 0 0 0 1 0
1982 6 11 0.014894 0.015921 0.011073 0.014871 0 0 0 0 1
1982 6 14 -0.008386 -0.011101 -0.006798 -0.011507 1 0 0 0 0
1982 6 15 0.010571 -0.003299 -0.005844 -0.002455 0 1 0 0 0
1982 6 16 -0.004184 -0.005612 -0.001155 -0.007476 0 0 1 0 0
1982 6 17 -0.016807 -0.010309 -0.008447 -0.011665 0 0 0 1 0
1982 6 18 -0.002137 -0.004937 -0.004553 -0.002974 0 0 0 0 1
1982 6 21 0.004283 -0.000213 -0.001476 -0.000746 1 0 0 0 0
1982 6 22 0.021322 0.008803 0.003162 0.010261 0 1 0 0 0
1982 6 23 0.020877 0.016059 0.010394 0.01699 0 0 1 0 0
1982 6 24 -0.010225 -0.001916 0.002515 -0.002815 0 0 0 1 0
1982 6 25 -0.004132 -0.005766 -0.002458 -0.006282 0 0 0 0 1
1982 6 28 0.014523 0.007854 0.002136 0.010262 1 0 0 0 0
1982 6 29 0 -0.000249 -0.002694 -0.000453 0 1 0 0 0
1982 6 30 -0.00818 -0.003343 0.00293 -0.005444 0 0 1 0 0
1982 7 1 0 -0.007524 -0.004099 -0.008211 0 0 0 1 0
1982 7 2 -0.010309 -0.007128 -0.002632 -0.009751 0 0 0 0 1
1982 7 6 0.00625 -0.00343 -0.00408 -0.003344 0 1 0 0 0
1982 7 7 0.010352 -0.001556 -0.002447 -0.000652 0 0 1 0 0
1982 7 8 0.008197 0.000716 -0.00351 0.002891 0 0 0 1 0
1982 7 9 0.01626 0.011649 0.0087 0.01209 0 0 0 0 1
1982 7 12 0.016 0.006618 0.004994 0.0068 1 0 0 0 0
1982 7 13 0.015748 -0.00078 -0.000334 -0.001095 0 1 0 0 0
1982 7 14 0.036822 0.006406 -0.001647 0.009045 0 0 1 0 0
1982 7 15 -0.001869 0.000771 0.001458 0.000272 0 0 0 1 0
1982 7 16 0 0.004951 0.002723 0.005431 0 0 0 0 1
1982 7 19 -0.013109 -0.001693 -0.000276 -0.003061 1 0 0 0 0
1982 7 20 0.02277 0.005831 0.002456 0.007315 0 1 0 0 0
1982 7 21 0.001855 0.000372 0.003098 -0.001076 0 0 1 0 0
1982 7 22 -0.012963 0.001032 0.002379 0.000449 0 0 0 1 0
1982 7 23 -0.001876 -0.001849 0.002116 -0.002691 0 0 0 0 1
1982 7 26 -0.009398 -0.006485 -0.003733 -0.007286 1 0 0 0 0
1982 7 27 -0.005693 -0.007547 -0.003047 -0.008427 0 1 0 0 0
1982 7 28 -0.009542 -0.015096 -0.011604 -0.015535 0 0 1 0 0
1982 7 29 0.009634 -0.001313 -0.004947 -9.3e-05 0 0 0 1 0
1982 7 30 0.001908 -0.004203 -0.000299 -0.005848 0 0 0 0 1
1982 8 2 0.017143 0.015886 0.004897 0.017649 1 0 0 0 0
1982 8 3 -0.011236 -0.007752 -0.002476 -0.010552 0 1 0 0 0
1982 8 4 -0.005682 -0.013996 -0.008762 -0.015673 0 0 1 0 0
1982 8 5 -0.013562 -0.007282 -0.007686 -0.009233 0 0 0 1 0
1982 8 6 -0.011742 -0.011623 -0.006777 -0.013789 0 0 0 0 1
1982 8 9 0.00198 -0.007402 -0.014655 -0.006075 1 0 0 0 0
1982 8 10 -0.003953 -0.001575 -0.002048 -0.002328 0 1 0 0 0
1982 8 11 -0.009921 -0.002943 -0.005661 -0.002334 0 0 1 0 0
1982 8 12 -0.002004 -0.002858 -0.003252 -0.001754 0 0 0 1 0
1982 8 13 0.01004 0.01102 0.001089 0.013962 0 0 0 0 1
1982 8 16 0 0.003883 0.005125 0.002311 1 0 0 0 0
1982 8 17 0.049702 0.04106 0.015603 0.047555 0 1 0 0 0
1982 8 18 -0.003788 0.00205 0.013034 -0.004677 0 0 1 0 0
1982 8 19 0.003802 0.002359 0.000797 0.005805 0 0 0 1 0
1982 8 20 0.034091 0.031239 0.014784 0.035361 0 0 0 0 1
1982 8 23 0.016484 0.025883 0.014242 0.02734 1 0 0 0 0
1982 8 24 -0.014414 -0.001774 0.006745 -0.006632 0 1 0 0 0
1982 8 25 0.010969 0.020328 0.016896 0.019421 0 0 1 0 0
1982 8 26 0 0.010787 0.016609 0.00825 0 0 0 1 0
1982 8 27 -0.001808 -0.01017 -0.000493 -0.012147 0 0 0 0 1
1982 8 30 0.012681 0.003884 0.000214 0.004696 1 0 0 0 0
1982 8 31 0.008945 0.014666 0.007791 0.015723 0 1 0 0 0
1982 9 1 -0.010638 -0.008228 -0.003509 -0.010543 0 0 1 0 0
1982 9 2 0.023297 0.015627 0.01001 0.017167 0 0 0 1 0
1982 9 3 0.010508 0.018387 0.011101 0.019953 0 0 0 0 1
1982 9 7 0.005199 -0.009536 -0.003227 -0.010678 0 1 0 0 0
1982 9 8 0 0.00665 0.004337 0.006839 0 0 1 0 0
1982 9 9 -0.008621 0.00011 0.004015 -0.001882 0 0 0 1 0
1982 9 10 -0.006957 -0.007384 -0.001705 -0.008199 0 0 0 0 1
1982 9 13 0.021016 0.008523 0.001876 0.010498 1 0 0 0 0
1982 9 14 -0.005146 0.008516 0.006203 0.007035 0 1 0 0 0
1982 9 15 0.012069 0.008264 0.005172 0.009667 0 0 1 0 0
1982 9 16 0.010221 -0.001447 0.002578 -0.004184 0 0 0 1 0
1982 9 17 0 -0.008625 -0.001314 -0.009857 0 0 0 0 1
1982 9 20 0.008432 -0.000858 -0.003312 -0.000326 1 0 0 0 0
1982 9 21 0.026756 0.017114 0.009032 0.019345 0 1 0 0 0
1982 9 22 -0.016287 -0.004613 0.002198 -0.007127 0 0 1 0 0
1982 9 23 0.011589 -0.001896 -0.001524 -0.001452 0 0 0 1 0
1982 9 24 -0.00491 -0.00269 0.002443 -0.003958 0 0 0 0 1
1982 9 27 0.008224 0.001705 -0.000613 0.002433 1 0 0 0 0
1982 9 28 -0.004894 -0.001853 -8e-06 -0.003074 0 1 0 0 0
1982 9 29 -0.019672 -0.011834 -0.00715 -0.013064 0 0 1 0 0
1982 9 30 -0.018395 -0.008367 -0.003493 -0.009948 0 0 0 1 0
1982 10 1 0.010221 0.011144 0.005608 0.012872 0 0 0 0 1
1982 10 4 0.005059 -0.002732 -0.003414 -0.003771 1 0 0 0 0
1982 10 5 0.008389 0.004407 0.002879 0.003868 0 1 0 0 0
1982 10 6 0.051581 0.029037 0.013492 0.03271 0 0 1 0 0
1982 10 7 0.017405 0.021311 0.013869 0.022466 0 0 0 1 0
1982 10 8 0.009331 0.017786 0.010994 0.017469 0 0 0 0 1
1982 10 11 0.029276 0.023137 0.015198 0.026097 1 0 0 0 0
1982 10 12 -0.008982 0.000416 0.001278 -0.000223 0 1 0 0 0
1982 10 13 0.009063 0.018512 0.020845 0.016885 0 0 1 0 0
1982 10 14 -0.040419 -0.012748 0.004546 -0.015654 0 0 0 1 0
1982 10 15 -0.0078 -0.005678 0.002921 -0.007431 0 0 0 0 1
1982 10 18 0.044025 0.020443 0.011444 0.023658 1 0 0 0 0
1982 10 19 -0.010542 -2e-04 0.001967 -0.001097 0 1 0 0 0
1982 10 20 0.028919 0.018649 0.012574 0.019403 0 0 1 0 0
1982 10 21 -0.008876 4.3e-05 0.00523 -0.001221 0 0 0 1 0
1982 10 22 -0.01194 0.000618 0.010055 -0.001654 0 0 0 0 1
1982 10 25 -0.033233 -0.035818 -0.017828 -0.039689 1 0 0 0 0
1982 10 26 0.025 0.005256 -0.005025 0.008701 0 1 0 0 0
1982 10 27 -0.004573 0.008621 0.011443 0.005949 0 0 1 0 0
1982 10 28 -0.024502 -0.009881 0.00084 -0.012493 0 0 0 1 0
1982 10 29 0.00314 0.002177 0.004141 0.000898 0 0 0 0 1
1982 11 1 0.020344 0.012239 0.007383 0.013163 1 0 0 0 0
1982 11 2 0.004601 0.015665 0.012757 0.014911 0 1 0 0 0
1982 11 3 0.041221 0.035756 0.020876 0.03913 0 0 1 0 0
1982 11 4 -0.004575 -0.003141 0.006842 -0.007139 0 0 0 1 0
1982 11 5 0.002976 0.004632 0.008049 0.002185 0 0 0 0 1
