hour min second price   volume
 9 40 51    39.9400       100
 9 40 51    39.9500       100
 9 40 52    39.9500       100
 9 40 53    39.9700       100
 9 40 56    39.9300       100
 9 40 56    39.9700       100
 9 41 00    39.9500       100
 9 41 04    39.9600       100
 9 41 04    39.9600       100
 9 41 04    39.9600       100
 9 41 04    39.9600       100
 9 41 04    39.9700       100
 9 41 04    39.9700       100
 9 41 04    39.9700       500
 9 41 05    39.9700       200
 9 41 05    39.9700       100
 9 41 10    39.9500       100
 9 41 10    39.9400       100
 9 41 10    39.9400       100
 9 41 11    39.9300       100
 9 41 11    39.9300       100
 9 41 11    39.9300       400
 9 41 11    39.9300       100
 9 41 13    39.9300       400
 9 41 15    39.9000       200
 9 41 16    39.8900       100
 9 41 16    39.8900       180
 9 41 16    39.9000       100
 9 41 16    39.9000       100
 9 41 16    39.9000       100
 9 41 16    39.8900       100
 9 41 16    39.8800       100
 9 41 16    39.8900       100
 9 41 16    39.8900       100
 9 41 16    39.9000       100
 9 41 16    39.9000       100
 9 41 16    39.9000       300
 9 41 16    39.9000       100
 9 41 16    39.9000       100
 9 41 16    39.9000       100
 9 41 16    39.9000       100
 9 41 16    39.9000       100
 9 41 17    39.9000       100
 9 41 17    39.9000       100
 9 41 17    39.9000       100
 9 41 17    39.8500       100
 9 41 17    39.8500       100
 9 41 17    39.8500       100
 9 41 17    39.8600       100
 9 41 17    39.8600       100
 9 41 17    39.8800       100
 9 41 17    39.8800       100
 9 41 17    39.8700       100
 9 41 20    39.8600       100
 9 41 20    39.8600       200
 9 41 20    39.8500       100
 9 41 20    39.8800       100
 9 41 20    39.8800       100
 9 41 22    39.8500       100
 9 41 22    39.8400       100
 9 41 23    39.8775       150
 9 41 24    39.8600       200
 9 41 24    39.8600       100
 9 41 26    39.8500       100
 9 41 30    39.8500       100
 9 41 30    39.8500       200
 9 41 30    39.8400       100
 9 41 31    39.8300       100
 9 41 31    39.8000       100
 9 41 31    39.8000       100
 9 41 31    39.8000       100
 9 41 31    39.8000       100
 9 41 33    39.8200       200
 9 41 35    39.8000       100
 9 41 35    39.8000       100
 9 41 35    39.8000       100
 9 41 35    39.8000       100
 9 41 35    39.8000      3300
 9 41 35    39.7900       100
 9 41 36    39.7700       100
 9 41 36    39.7600       100
 9 41 36    39.7600       100
 9 41 36    39.7600       100
 9 41 36    39.7600       100
 9 41 36    39.7600       100
 9 41 40    39.7900       100
 9 41 40    39.7900       100
 9 41 40    39.7700       100
 9 41 41    39.7700       100
 9 41 41    39.7700       200
 9 41 41    39.7600       100
 9 41 41    39.7600       100
 9 41 41    39.7600       200
 9 41 41    39.7600       100
 9 41 42    39.7500       100
 9 41 42    39.7500       100
 9 41 42    39.7600       100
 9 41 42    39.7600       100
 9 41 42    39.7700       100
 9 41 43    39.8000       100
 9 41 43    39.8000       200
 9 41 43    39.7900       100
 9 41 43    39.7900       100
 9 41 43    39.8000       500
 9 41 44    39.8100       100
 9 41 46    39.7900       100
 9 41 46    39.7900       100
 9 41 48    39.8100       100
 9 41 50    39.7900       100
 9 41 50    39.7900       300
 9 41 50    39.7900       100
 9 41 51    39.7900       100
 9 41 51    39.7800       100
 9 41 51    39.7800       100
 9 41 52    39.8000       100
 9 41 52    39.8000       300
 9 41 52    39.8000       100
 9 41 52    39.8000       300
 9 41 52    39.8000       100
 9 41 52    39.8000       100
 9 41 56    39.7800       120
 9 41 56    39.7700       300
 9 41 56    39.7700       120
 9 41 56    39.7700       200
 9 41 57    39.7600       100
 9 41 58    39.7600       100
 9 42 01    39.7400       100
 9 42 01    39.7400       100
 9 42 01    39.7420       200
 9 42 02    39.7400       100
 9 42 04    39.7400       100
 9 42 05    39.7400       100
 9 42 06    39.7400       100
 9 42 08    39.7500       200
 9 42 08    39.7499       200
 9 42 09    39.7400       100
 9 42 09    39.7500       100
 9 42 10    39.7500       200
 9 42 12    39.7500       100
 9 42 12    39.7500       100
 9 42 12    39.7500       100
 9 42 12    39.7500       100
 9 42 12    39.7500       200
 9 42 12    39.7500       300
 9 42 13    39.7600       100
 9 42 13    39.7800       100
 9 42 14    39.7800       100
 9 42 14    39.7800       100
 9 42 14    39.7800       100
 9 42 15    39.8000       100
 9 42 15    39.8100       100
 9 42 15    39.8000       100
 9 42 16    39.8100       100
 9 42 16    39.8000       100
 9 42 16    39.8100       300
 9 42 17    39.8300       100
 9 42 17    39.8300       100
 9 42 17    39.8300       100
 9 42 17    39.8300       100
 9 42 17    39.8300       100
 9 42 17    39.8300       200
 9 42 17    39.8700       100
 9 42 17    39.8700       100
 9 42 17    39.8700       100
 9 42 17    39.8700       100
 9 42 17    39.8700       100
 9 42 17    39.8500       100
 9 42 18    39.8300       100
 9 42 18    39.8300       100
 9 42 21    39.8000       100
 9 42 22    39.8300       200
 9 42 24    39.8400       100
 9 42 24    39.8400       100
 9 42 24    39.8700       300
 9 42 24    39.8600       100
 9 42 24    39.8700       200
 9 42 27    39.8700       300
 9 42 27    39.9100       100
 9 42 27    39.9100       100
 9 42 27    39.8768       500
 9 42 28    39.8400       100
 9 42 28    39.8400       100
 9 42 28    39.8700       100
 9 42 30    39.8200       100
 9 42 30    39.8200       100
 9 42 32    39.8200       300
 9 42 32    39.8285       125
 9 42 33    39.8200       100
 9 42 33    39.8100       100
 9 42 34    39.8200       100
 9 42 34    39.8300       160
 9 42 34    39.8400       300
 9 42 37    39.8399       200
 9 42 38    39.8100       100
 9 42 38    39.8100       100
 9 42 38    39.8000       100
 9 42 38    39.8000       100
 9 42 38    39.8200       100
 9 42 39    39.8200       400
 9 42 39    39.8200       100
 9 42 42    39.8100       100
 9 42 43    39.8100       200
 9 42 43    39.8100       200
 9 42 43    39.8100       200
 9 42 44    39.8100       100
 9 42 44    39.8200       200
 9 42 44    39.8000       100
 9 42 44    39.8000       100
 9 42 46    39.8100       100
 9 42 46    39.8200       100
 9 42 55    39.8200       100
 9 42 55    39.8200       100
 9 42 55    39.8200       500
 9 42 56    39.8200       100
 9 42 56    39.8100       100
 9 42 57    39.8100       100
 9 42 57    39.8100       100
 9 42 58    39.8130      1000
 9 43 01    39.8200       100
 9 43 01    39.8100       100
 9 43 03    39.8000       100
 9 43 05    39.7900       100
 9 43 05    39.8200       100
 9 43 05    39.8200       200
 9 43 05    39.8200       100
 9 43 08    39.8100       200
 9 43 11    39.8000       100
 9 43 11    39.8000       100
 9 43 11    39.7900       100
 9 43 11    39.7900       100
 9 43 16    39.8100       100
 9 43 18    39.8000       100
 9 43 19    39.8300       500
 9 43 19    39.8300       100
 9 43 21    39.8100       200
 9 43 21    39.8100       100
 9 43 21    39.7900       200
 9 43 21    39.7900       100
 9 43 21    39.7900       100
 9 43 21    39.7900       100
 9 43 25    39.7900       100
 9 43 27    39.8300       200
 9 43 29    39.8300       100
 9 43 29    39.8300       500
 9 43 29    39.8300       100
 9 43 29    39.8400       100
 9 43 29    39.8400       100
 9 43 29    39.8600       100
 9 43 29    39.8500       100
 9 43 29    39.8600       100
 9 43 29    39.8300       400
 9 43 29    39.8300       400
 9 43 29    39.8300       400
 9 43 29    39.8300       400
 9 43 29    39.8400       200
 9 43 29    39.8400       100
 9 43 29    39.8400       100
 9 43 29    39.8600       100
 9 43 30    39.8800       100
 9 43 30    39.8800       100
 9 43 30    39.8900       100
 9 43 30    39.8900       100
 9 43 30    39.9000       300
 9 43 30    39.9000       100
 9 43 30    39.9000       100
 9 43 30    39.9000       100
 9 43 30    39.9000       100
 9 43 30    39.8900       100
 9 43 30    39.9100       100
 9 43 30    39.9000       100
 9 43 30    39.9000       100
 9 43 30    39.8700       100
 9 43 30    39.8600       100
 9 43 30    39.8500       100
 9 43 31    39.8500       200
 9 43 31    39.8500       100
 9 43 31    39.8600       100
 9 43 31    39.8700       100
 9 43 31    39.8500       200
 9 43 31    39.8200       100
 9 43 31    39.8200       300
 9 43 31    39.8200       200
 9 43 31    39.8100       400
 9 43 31    39.8100       200
 9 43 31    39.8100       100
 9 43 31    39.8100       600
 9 43 32    39.8100       200
 9 43 32    39.8000       100
 9 43 32    39.8000       100
 9 43 32    39.8100       100
 9 43 32    39.8100       100
 9 43 32    39.8300       100
 9 43 32    39.8000       100
 9 43 33    39.8000       100
 9 43 36    39.7800       100
 9 43 36    39.7800       100
 9 43 36    39.7800       100
 9 43 37    39.7700       200
 9 43 37    39.7700       300
 9 43 37    39.7600       100
 9 43 37    39.7600       100
 9 43 37    39.7600       100
 9 43 38    39.7600       100
 9 43 40    39.7400       100
 9 43 40    39.7400       300
 9 43 41    39.7300       100
 9 43 41    39.7300       100
 9 43 41    39.7300       100
 9 43 41    39.7300       300
 9 43 41    39.7400       200
 9 43 41    39.7100      1500
 9 43 42    39.7600       100
 9 43 42    39.7700       100
 9 43 42    39.7700       100
 9 43 42    39.7700       100
 9 43 42    39.7700       100
 9 43 42    39.7700       100
 9 43 43    39.7670       250
 9 43 44    39.8000       100
 9 43 44    39.8000       100
 9 43 48    39.8000       100
 9 43 50    39.7900       100
 9 43 50    39.8000       100
 9 43 54    39.7800       100
 9 43 54    39.7800       100
 9 43 55    39.8000       300
 9 43 55    39.8000       200
 9 43 56    39.7700       100
 9 43 59    39.7700       100
 9 43 59    39.7700       300
 9 44 00    39.7900       100
 9 44 00    39.7900       100
 9 44 00    39.8000       100
 9 44 03    39.7800       100
 9 44 06    39.7900       100
 9 44 08    39.8000       100
 9 44 08    39.8000       100
 9 44 08    39.8000       200
 9 44 12    39.8100       100
 9 44 12    39.8100       100
 9 44 12    39.8200       100
 9 44 12    39.8300       100
 9 44 12    39.8200       100
 9 44 13    39.8400       100
 9 44 13    39.8500       300
 9 44 13    39.8500       100
 9 44 13    39.8500       100
 9 44 13    39.8500       100
 9 44 13    39.8500       100
 9 44 14    39.8700       100
 9 44 14    39.8700       100
 9 44 14    39.8700       200
 9 44 14    39.8700       100
 9 44 17    39.8600       100
 9 44 17    39.8600       100
 9 44 17    39.8700       100
 9 44 17    39.8900       100
 9 44 17    39.8900       100
 9 44 17    39.8700       200
 9 44 18    39.9000       100
 9 44 18    39.9000       100
 9 44 23    39.8900       200
 9 44 26    39.8900       100
 9 44 26    39.8900       200
 9 44 27    39.8900       100
 9 44 27    39.8900       200
 9 44 27    39.8900       100
 9 44 30    39.8900       100
 9 44 30    39.8900       100
 9 44 30    39.8900       100
 9 44 30    39.8800       100
 9 44 30    39.8600       200
 9 44 37    39.8800       400
 9 44 37    39.8600       100
 9 44 39    39.8800       100
 9 44 41    39.9000       200
 9 44 41    39.9000       100
 9 44 41    39.9000       100
 9 44 41    39.9100       100
 9 44 42    39.9100       100
 9 44 42    39.9200       100
 9 44 42    39.9100       100
 9 44 42    39.9100       300
 9 44 42    39.9200       200
 9 44 42    39.9200       100
 9 44 42    39.9300       100
 9 44 43    39.9100       100
 9 44 43    39.9100       100
 9 44 46    39.9100       100
 9 44 46    39.9000       100
 9 44 48    39.9200       100
 9 44 48    39.9200       100
 9 44 50    39.8900       100
 9 44 50    39.8900       100
 9 44 53    39.8800       200
 9 44 54    39.8800       200
 9 44 54    39.8800       200
 9 44 54    39.8800       100
 9 44 54    39.8600       100
 9 44 54    39.8500       100
 9 44 54    39.8600       100
 9 44 54    39.8500       200
 9 44 54    39.8600       200
 9 44 54    39.8600       100
 9 44 54    39.8600       200
 9 44 55    39.8300       100
 9 44 55    39.8300       100
 9 44 55    39.8300       100
 9 44 56    39.8100       200
 9 44 57    39.7900       100
 9 44 57    39.7900       100
 9 44 57    39.8100       100
 9 44 57    39.8300       100
 9 44 57    39.8100       100
 9 44 57    39.8000       100
 9 44 57    39.8100       100
 9 44 57    39.8300       100
 9 44 57    39.8000       100
 9 44 57    39.8100       100
 9 44 57    39.8100       500
 9 44 57    39.8100       300
 9 44 57    39.8000       100
 9 44 57    39.8100       100
 9 44 58    39.8200       100
 9 44 58    39.8100       400
 9 44 58    39.8200       200
 9 44 58    39.8000       100
 9 44 58    39.7700       100
 9 45 01    39.7800       200
 9 45 01    39.8100       100
 9 45 01    39.8200       100
 9 45 02    39.8200       100
 9 45 02    39.8200       100
 9 45 02    39.8200       100
 9 45 02    39.8100       100
 9 45 02    39.8300       100
 9 45 02    39.8200       100
 9 45 03    39.8100       100
 9 45 03    39.7800       200
 9 45 04    39.8100       100
 9 45 04    39.8000       100
 9 45 05    39.7700       100
 9 45 05    39.7600       100
 9 45 07    39.7800       100
 9 45 08    39.7600       100
 9 45 09    39.7600       200
 9 45 10    39.8100       100
 9 45 10    39.8100       100
 9 45 12    39.8000       100
 9 45 12    39.8000       100
 9 45 14    39.7900       100
 9 45 15    39.7800       100
 9 45 15    39.7800       100
 9 45 15    39.7985       400
 9 45 15    39.7800       200
 9 45 15    39.7834       300
 9 45 17    39.7800       100
 9 45 17    39.7800       100
 9 45 17    39.7700       100
 9 45 17    39.7600       300
 9 45 18    39.7790       500
 9 45 18    39.7600       200
 9 45 19    39.7700       100
 9 45 19    39.7600       200
 9 45 20    39.7800       100
 9 45 20    39.7800       100
 9 45 21    39.7800       400
 9 45 21    39.7600       100
 9 45 21    39.7600       100
 9 45 21    39.7600       100
 9 45 22    39.7700       100
 9 45 22    39.7700       100
 9 45 22    39.7700       100
 9 45 22    39.7600       200
 9 45 24    39.7600       100
 9 45 24    39.7600       100
 9 45 24    39.7700       100
 9 45 24    39.7600       100
 9 45 24    39.7600       100
 9 45 24    39.7600       100
 9 45 24    39.7600       100
 9 45 24    39.7600       100
 9 45 24    39.7600       100
 9 45 24    39.7300       100
 9 45 26    39.7800       100
 9 45 26    39.7800       100
 9 45 26    39.7800       100
 9 45 26    39.7800       100
 9 45 26    39.7800       100
 9 45 26    39.7800       100
 9 45 26    39.7800       100
 9 45 26    39.7900       100
 9 45 26    39.7800       100
 9 45 26    39.8000       100
 9 45 26    39.7800       100
 9 45 26    39.7800       100
 9 45 26    39.7800       400
 9 45 26    39.7800       100
 9 45 26    39.8000       100
 9 45 26    39.8200       100
 9 45 27    39.8200       100
 9 45 27    39.8300       100
