date            hpq           vw            eq            sp
20000225      -0.037645     -0.009560      0.000977     -0.014829
20000228       0.033601      0.007739      0.006149      0.011017
20000229       0.044153      0.019153      0.018832      0.013627
20000301      -0.006506      0.014611      0.013960      0.009346
20000302       0.002806     -0.000577      0.004547      0.001863
20000303       0.034515      0.022611      0.014358      0.019837
20000306       0.050045     -0.006569      0.004803     -0.012695
20000307      -0.017604     -0.021810     -0.005012     -0.025631
20000308      -0.014860      0.006492      0.001181      0.008173
20000309       0.078083      0.023995      0.013059      0.025602
20000310      -0.032510     -0.002857      0.000295     -0.004723
20000313      -0.002977     -0.014599     -0.008049     -0.008207
20000314      -0.044369     -0.022419     -0.012361     -0.017685
20000315      -0.057143      0.006822     -0.005427      0.024280
20000316       0.007576      0.041147      0.015261      0.047639
20000317       0.037594      0.006491      0.003702      0.004114
20000320       0.044638     -0.016509     -0.014641     -0.005353
20000321      -0.014757      0.019049     -0.004309      0.025566
20000322       0.030396      0.013562      0.012679      0.004532
20000323       0.007268      0.014396      0.006412      0.017799
20000324      -0.033107      0.002129      0.001133      0.000072
20000327       0.026778     -0.003344     -0.002386     -0.002357
20000328      -0.036768     -0.013188     -0.008858     -0.010585
20000329      -0.049268     -0.010705     -0.013115      0.000524
20000330      -0.023343     -0.018204     -0.017721     -0.013656
20000331       0.016252      0.012112      0.013085      0.007164
20000403      -0.002352     -0.017188     -0.023601      0.004931
20000404       0.041961     -0.012944     -0.028032     -0.007464
20000405       0.034389      0.001133      0.008264     -0.004924
20000406       0.036745      0.015996      0.019023      0.009392
20000407       0.043038      0.014587      0.012993      0.009998
20000410      -0.046926     -0.019479     -0.016981     -0.007841
20000411      -0.009762     -0.010341     -0.015819     -0.002572
20000412      -0.074153     -0.030007     -0.027047     -0.022271
20000413      -0.022685     -0.017199     -0.015763     -0.018171
20000414      -0.067740     -0.066277     -0.063529     -0.058278
20000417       0.087398      0.029360     -0.009459      0.033084
20000418       0.039720      0.038569      0.048376      0.028663
20000419      -0.023371     -0.007640      0.011471     -0.009808
20000420       0.027151      0.000595      0.003053      0.004953
20000424      -0.051523     -0.010600     -0.017589     -0.003262
20000425       0.052905      0.038925      0.023625      0.033276
20000426       0.008973     -0.011314     -0.002103     -0.011134
20000427      -0.019120      0.007201      0.004444      0.002690
20000428      -0.020852      0.001068      0.014907     -0.008526
20000501       0.029630      0.015166      0.018058      0.010892
20000502      -0.006745     -0.019437     -0.008346     -0.014957
20000503      -0.040290     -0.021144     -0.014465     -0.021566
20000504      -0.002830      0.000848      0.006203     -0.003908
20000505       0.035005      0.015554      0.008440      0.016360
20000508      -0.007770     -0.010268     -0.006944     -0.005905
20000509      -0.021188     -0.011879     -0.010121     -0.008447
20000510      -0.049412     -0.026725     -0.023454     -0.020600
20000511       0.036634      0.020541      0.013096      0.017902
20000512       0.005253      0.008409      0.004581      0.009341
20000515      -0.016627      0.020671      0.004777      0.022098
20000516       0.066667      0.013753      0.008265      0.009419
20000517      -0.052989     -0.013453     -0.006213     -0.012442
20000518       0.007652     -0.010506     -0.005707     -0.007315
20000519      -0.041766     -0.024209     -0.015355     -0.021055
20000522      -0.027241     -0.007781     -0.015315     -0.004428
20000523      -0.016802     -0.023401     -0.014365     -0.019176
20000524      -0.017090      0.015598     -0.008838      0.018335
20000525      -0.020021     -0.011707     -0.005175     -0.012530
20000526       0.016129     -0.001804     -0.002743     -0.002533
20000530       0.053968      0.037893      0.021635      0.032242
20000531      -0.034639     -0.001981      0.002836     -0.001301
20000601       0.117005      0.025193      0.019422      0.019858
20000602       0.058659      0.029068      0.030798      0.019637
20000605       0.053327     -0.003679      0.007894     -0.006519
20000606      -0.019221     -0.007923      0.002690     -0.006671
20000607       0.038665      0.011124      0.008722      0.009274
20000608       0.027027     -0.005123      0.001022     -0.006586
20000609       0.016882      0.001022      0.010060     -0.003229
20000612      -0.015625     -0.010935     -0.006035     -0.007516
20000613      -0.055556      0.014567      0.002471      0.016210
20000614      -0.042017     -0.000869      0.000580      0.000749
20000615       0.026316      0.004967     -0.002758      0.005569
20000616      -0.025641     -0.006681     -0.001282     -0.009650
20000619       0.034846      0.016128      0.003199      0.014708
20000620      -0.011141     -0.002438     -0.000046     -0.006763
20000621       0.027897      0.003600      0.003093      0.002155
20000622      -0.009916     -0.018880     -0.006825     -0.018220
20000623      -0.013706     -0.009232     -0.002638     -0.007368
20000626       0.026189      0.009753      0.003294      0.009594
20000627      -0.028125     -0.005429     -0.002672     -0.003271
20000628       0.060557      0.007616      0.009498      0.002944
20000629      -0.031834     -0.006975     -0.001187     -0.008544
20000630       0.042797      0.007211      0.003350      0.008465
20000703      -0.004004      0.010103      0.009029      0.010271
20000705      -0.038191     -0.016247     -0.006560     -0.015862
20000706      -0.010449      0.008845      0.004413      0.007219
20000707       0.053854      0.014633      0.005064      0.015261
20000710      -0.008517     -0.001420      0.002202     -0.002218
20000711       0.026276      0.002088      0.000490      0.003565
20000712       0.009355      0.013561      0.011104      0.008130
20000713       0.052683      0.005990      0.004407      0.001956
20000714      -0.007878      0.010110      0.006718      0.009453
20000717       0.007473      0.001403      0.005158      0.000338
20000718      -0.028280     -0.012784     -0.004613     -0.011089
20000719      -0.009065     -0.011381     -0.006799     -0.007886
20000720       0.011555      0.013599      0.004750      0.009184
20000721      -0.060447     -0.012198     -0.008257     -0.010284
20000724      -0.037487     -0.013959     -0.009742     -0.010742
20000725      -0.030000      0.006213     -0.001829      0.006952
20000726      -0.045035     -0.011528     -0.004901     -0.014955
20000727      -0.039205     -0.010215     -0.013479     -0.001928
20000728       0.013010     -0.023451     -0.016308     -0.020509
20000731       0.019848      0.010439      0.007200      0.007705
20000801      -0.012021      0.000999     -0.003004      0.005081
20000802       0.042874      0.000658      0.000432      0.000417
20000803      -0.003333      0.010369     -0.001727      0.009634
20000804      -0.003344      0.009217      0.008012      0.007139
20000807       0.031879      0.012637      0.006627      0.011204
20000808       0.004336      0.001479      0.000135      0.002352
20000809      -0.014031     -0.004711      0.000001     -0.006697
20000810      -0.016968     -0.009576     -0.004776     -0.008568
20000811      -0.020045      0.008340      0.006031      0.007937
20000814       0.035795      0.012767      0.005680      0.013398
20000815      -0.034558     -0.003868     -0.001370     -0.004780
20000816       0.013068     -0.001127      0.002051     -0.003085
20000817      -0.034212      0.011690      0.005211      0.010961
20000818       0.042393     -0.002646      0.001257     -0.002908
20000821      -0.008357      0.003673      0.002044      0.005202
20000822       0.012921      0.000521      0.001994     -0.000900
20000823       0.024404      0.005087      0.002532      0.005233
20000824       0.030861      0.003477      0.005380      0.001554
20000825      -0.002101     -0.000111      0.005927     -0.001233
20000828       0.018947      0.004915      0.005067      0.005072
20000829      -0.008781     -0.000534      0.004737     -0.002807
20000830       0.000000     -0.000842      0.005593     -0.004802
20000831       0.006774      0.011991      0.011368      0.010043
20000901       0.037267      0.005045      0.007548      0.002036
20000905      -0.018463     -0.008821     -0.000049     -0.009002
20000906      -0.014743     -0.012209     -0.001763     -0.009840
20000907       0.022188      0.007558      0.006173      0.006876
20000908      -0.017668     -0.008866     -0.005497     -0.005331
20000911      -0.066290     -0.004752     -0.003376     -0.003506
20000912      -0.008806     -0.005162     -0.002043     -0.004882
20000913      -0.067185      0.003395      0.000282      0.001970
